Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
85,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),09:00,19:00,10h 00m,1950.0,2200.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
86,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Non A/C Seater / Sleeper (2+1),19:45,05:15,09h 30m,1500.0,2250.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
87,SRL Travels,Bharat Benz A/C Sleeper (2+1),22:15,06:45,08h 30m,1870.0,2570.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
88,Vijay Travels,VE A/C Seater / Sleeper (2+1),18:45,04:53,10h 08m,2699.0,2699.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
89,PSS Transport,A/C Sleeper (2+1),21:30,06:50,09h 20m,2390.0,2690.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
90,ACLS Navigator,Bharat Benz A/C Sleeper (2+1),23:00,07:45,08h 45m,3150.0,3650.0,Walaiyar,Koyambedu,Coimbatore,Chennai
91,THAMARAI BUS TRANSPORTS,Bharat Benz A/C Sleeper (2+1),21:00,06:30,09h 30m,2899.0,2899.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
92,Krish Travels,NON A/C Seater/ Sleeper (2+1),21:00,06:30,09h 30m,1600.0,2200.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
93,Krish Travels,NON AC Seater / Sleeper 2+1,23:00,08:15,09h 15m,1600.0,2200.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
94,Krish Travels,Non A/C Seater / Sleeper (2+1),22:30,07:45,09h 15m,1600.0,2200.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
95,Krish Travels,NON A/C Sleeper (2+1),22:15,07:35,09h 20m,1999.0,2200.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
96,Essaar,A/C Sleeper (2+1),21:20,06:45,09h 25m,1891.0,2837.0,Gandhipuram,Velachery,Coimbatore,Chennai
97,RAJENDRAA TRANZ,A/C Seater / Sleeper (2+1),21:35,07:15,09h 40m,1200.0,1500.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
98,Krish Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:00,23:59,08h 59m,1600.0,2300.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
99,Essaar,A/C Sleeper (2+1),21:15,06:45,09h 30m,1990.0,2986.0,Annur,T Nagar,Coimbatore,Chennai
100,Jai Vishnu Travels,NON A/C Seater/ Sleeper (2+1),22:05,07:10,09h 05m,1620.0,1710.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
101,SRL Travels,Bharat Benz A/C Sleeper (2+1),06:00,14:15,08h 15m,1299.0,1499.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
102,Madurai balajee tours & travels,NON A/C Sleeper (2+1),20:00,06:15,10h 15m,945.0,1649.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
103,SRL Travels,Bharat Benz A/C Sleeper (2+1),16:15,01:20,09h 05m,1699.0,1999.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
104,City Travels,NON AC Seater / Sleeper 2+1,22:00,07:30,09h 30m,1199.0,1499.0,Gandhipuram,Koyambedu,Coimbatore,Chennai
105,Krish Travels,A/C Sleeper (2+1),10:45,20:15,09h 30m,1999.0,2300.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
106,VKV Travels,A/C Sleeper (2+1),23:45,07:35,07h 50m,3078.0,3363.0,Karumathampatti,Koyambedu,Coimbatore,Chennai
107,Vignesh TAT,A/C Sleeper (2+1),22:15,07:20,09h 05m,1683.0,1850.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
108,Air Indiaa Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:30,06:30,10h 00m,1290.0,1590.0,Omni Bus Stand,Koyambedu,Coimbatore,Chennai
