Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
123,VRL Travels,A/C Sleeper (2+1),18:00,03:30,09h 30m,1760.0,1870.0,Ulhasnagar,Kolhapura Bypass,Mumbai,Kolhapur
124,VRL Travels,NON A/C Sleeper (2+1),16:10,03:30,11h 20m,1400.0,1600.0,Kashimira East,Gandi Nagar Cross,Mumbai,Kolhapur
125,VRL Travels,NON A/C Sleeper (2+1),16:00,02:30,10h 30m,1900.0,2100.0,Borivali East,Gandi Nagar Cross,Mumbai,Kolhapur
126,Sea Bird Tourist,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:05,04:55,07h 50m,2700.0,3200.0,Borivali East,Kawala Naka,Mumbai,Kolhapur
127,VRL Travels,A/C Sleeper (2+1),17:30,03:30,10h 00m,1800.0,2000.0,CST Station,Gandi Nagar Cross,Mumbai,Kolhapur
128,VRL Travels,A/C Sleeper (2+1),16:30,01:30,09h 00m,3200.0,3400.0,CST Station,Gandi Nagar Cross,Mumbai,Kolhapur
129,Sea Bird Tourist,A/C Sleeper (2+1),16:00,02:00,10h 00m,2500.0,3000.0,Borivali West,Kolhapura Bypass,Mumbai,Kolhapur
130,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),15:00,00:30,09h 30m,3500.0,3700.0,Borivali East,Gandi Nagar Cross,Mumbai,Kolhapur
131,Sea Bird Tourist,A/C Sleeper (2+1),16:00,02:00,10h 00m,1700.0,2000.0,Borivali West,Kolhapura Bypass,Mumbai,Kolhapur
132,VRL Travels,NON A/C Sleeper (2+1),19:30,05:00,09h 30m,1400.0,1700.0,CST Station,Kolhapura Bypass,Mumbai,Kolhapur
133,Dhanashree Tours & Travels,A/C Sleeper (2+1),17:30,04:15,10h 45m,2000.0,2000.0,Badlapur Kharvai Naka,Kolhapura Bypass,Mumbai,Kolhapur
134,IntrCity SmartBus,AC Sleeper (2+1),20:05,04:45,08h 40m,1359.0,2019.0,Sion,Bus Stand,Mumbai,Kolhapur
135,Manish Travels Private Limited,VE A/C Sleeper (2+1),08:00,17:30,09h 30m,2600.0,2700.0,Borivali East,Vathar - shubham travels,Mumbai,Kolhapur
136,Ajara Travels (Swami),Non AC Seater (2+2),18:00,04:30,10h 30m,1235.0,1235.0,Goregaon East,Bus Stand,Mumbai,Kolhapur
137,Morya travels,Non A/C Seater / Sleeper (2+1),17:15,03:30,10h 15m,1000.0,1500.0,Badlapur Shabri Hotel,Kolhapura Bypass,Mumbai,Kolhapur
138,Dhanlaxmi Patil Travels,Non A/C Seater / Sleeper (2+1),16:30,03:45,11h 15m,2700.0,2850.0,Kandivali West,Kolhapur Vathar,Mumbai,Kolhapur
139,Vaibhav Tours and Travels,Non A/C Seater / Sleeper (2+1),16:30,03:50,11h 20m,799.0,1099.0,Kandivali West,Dabholkar Corner,Mumbai,Kolhapur
140,Vaibhav Tours and Travels,Non A/C Seater / Sleeper (2+1),16:45,04:00,11h 15m,1200.0,1400.0,Kandivali West,Dabholkar Corner,Mumbai,Kolhapur
141,Shri Mallinath Tours And Travels,AC Sleeper (2+1),14:50,23:50,09h 00m,3500.0,3500.0,Vasai Phata,Kolhapura Bypass,Mumbai,Kolhapur
142,Labbaik Tours And Travels,A/C Sleeper (2+1),20:00,06:00,10h 00m,1999.0,1999.0,Kandivali East,Kawala Naka,Mumbai,Kolhapur
143,M R Travels,Bharat Benz A/C Seater /Sleeper (2+1),09:35,19:00,09h 25m,2040.0,3060.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
144,Gujarat Travels,A/C Sleeper (2+1),19:25,06:15,10h 50m,2000.0,2000.0,Vasai Phata,Kolhapura Bypass,Mumbai,Kolhapur
145,Kesarkar Travels,Bharat Benz A/C Sleeper (2+1),17:30,03:00,09h 30m,1530.0,1620.0,Borivali West,Kawala Naka,Mumbai,Kolhapur
146,National Travels (Abd),A/C Sleeper (2+1),06:30,17:00,10h 30m,2800.0,3000.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
147,Anand Travels,A/C Sleeper (2+1),20:30,06:40,10h 10m,2010.0,2410.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
